Label,Label_Validator,Komentar_bersih,num_words,Threshold
0,0,1 kau lagi baring 2 kau scroll komen 3 kau jumpa komen aku 4 kau baca dalam hati 5 terus like komen aku,23,22.0
0,0,assalamu alaikum saudara ku se indonesia sudah lah gak usah menghina suku mana pun mungkin itu segelintir orang gak semua orang sana kaya gitu salam dari banten emoji_handshake,28,22.0
0,0,boleh saling mengingatkan tapi tanpa harus menjatuhkan mungkin lebih bisa di terima sama mereka palembang saya tidak membenarkan oknum yg terlibat dan tidak menyalahkan yg membuat acara,27,22.0
0,0,tidak semua wanita ber alis tebal itu kayak gitu nona jadi jangan malu beralis tebal emang mereka itu tuhan yang menycip takan mu nonah dan par laki laki yang men jelek jelek kan para wani ta yang beralis tebal seperti dia men jelek jelek kan tuhannya sendiri kr nna kita semua ini adalah ciptaan tuhan semu a,57,22.0
0,0,udh la kakek dika klo lgi demam g bisa grak ya ke rs udh biar gua ke rs oh ya ad pnyakit ap kek emoji_folded_hands,25,22.0
0,0,dewi dewi dewi dewi dewi dewi dewi dewi dewi dewi dewi dewi dewi dewi dewi dewi dewi dewi dewi dewi dewi dewi dewi dewi dewi dewi dewi dewi dewi dewi dewi dewi dewi dewi dewi dewi dewi dewi dewi dewi,40,22.0
0,0,belum tentu ada juga orang yang alisnya nga tebal tapi pemboros ngapain harus berpatokan ke kitap fatuliza orang mendapatkan alis tebal itu karna kehendak allah,25,22.0
0,0,alis tebal dalam banyak budaya alis tebal dapat memiliki arti yang berbeda beda berikut beberapa kemungkinan arti dari alis tebal arti alis tebal dalam berbagai konteks 1 kepribadian alis tebal sering dianggap sebagai tanda keberanian kekuatan dan kepercayaan diri 2 kesehatan alis tebal juga dapat menjadi indikator kesehatan yang baik karena alis yang tebal dan sehat dapat menunjukkan keseimbangan hormon dan nutrisi yang baik 3 estetika alis tebal juga dapat menjadi fitur wajah yang menarik dan dapat meningkatkan penampilan seseorang namun perlu diingat bahwa arti alis tebal dapat berbeda beda tergantung pada konteks dan budaya apakah kamu memiliki pertanyaan lain tentang alis tebal? saya siap membantu,106,22.0
0,0,entah itu alis tebal atau pun apa aku tidak peduli aku akan ttp menerima nya dan aku ttp akan membuatnya bahagia cantik atau pun tidak gk penting bagi ku emoji_folded_hands,30,22.0
0,0,buat apa joks kayak gini emang udah tuhan yg atur kesempurnaan lagi pula masih kecil dah ngomong ini itu emang kkk nya mau nikah sama dia? kalo juga trend gausah pake ft kakak nya juga mungkin dia,37,22.0
0,0,pake serum pelabat bulu alis mata jadi gk alamin lagian orang cantik juga orang arab sana tebel alis nya gak masalah malah di puja puji lah orang indo di kata in udah tau arti alis tebel ini itu,38,22.0
0,0,paham gak sih maksud gw tuh maksud gw tuh bikin joks jngn gini gw juga udah bilang bukan bermaksud nyalahin kak yaudah udah gak usah di bales gw nulis gitu tuh biar udah beres diem gitu loh udah,38,22.0
0,0,bukan berarti alis tebal sifat nya kayak gitu siapa tau dia berbeda dengan yang lain semua manusia itu bberbeza beza ingat itu emoji_relieved_face,23,22.0
0,0,bukan berarti alis tebal sifat nya kayak gitu siapa tau dia berbeda dengan yang lain semua manusia itu bberbeza beza ingat itu emoji_relieved_face,23,22.0
0,0,ni gua bilang arti alis tebal alis tebal bukan gak setia dan alis tebal banyak perempuan yg punya dan alis tebal mempunyai sifat sifat sendiri nya tuan emoji_folded_hands emoji_folded_hands,29,22.0
0,0,eh berfikir dia cuma ikutt trend bukan ingin menikah jangan menilai orang aneh jangan nuduh gak di ajarin di sekolah kocak banget emoji_relieved_face,23,22.0
0,0,skil 3 jelasin arti alis tebal tambah ada hadist nya ga kalau ada bacain jelasin sama hadits nya kitab apa nya dan makna nya dari alis tebal,27,22.0
0,0,alis tebal tidak semua orang jahat belum tentu hati nya kejam jahat ingat manusia mau berubah ketika hati nya minta berubah emoji_smiling_face_with_smiling_eyes emoji_smiling_face_with_smiling_eyes emoji_smiling_face_with_smiling_eyes,24,22.0
0,0,kalo menurut ak jngn melihat dari situ lihat lah dari sifat nya yng sesungguh nya dia juga mempunyai hati alis aku tebel karna aku ada keturunan dari kake aku yng krng arab jadi siapa tau dia juga punya keturunan kita juga hrus punya hti ksian mba nya maaf lancang krna emng kita juga hrus menjaga perasaan orng maaf skli lagi,60,22.0
0,0,jangan dlu berburuk sangka kerna itu semua tuhan yang atur hidup kita semua biar pun yg tiada alis sama semua ciptaan tuhan kawan jangan nilai semua orang,27,22.0
0,0,ni gua bilang arti alis tebal alis tebal bukan gak setia dan alis tebal banyak perempuan yg punya dan alis tebal mempunyai sifat sifat sendiri nya tuan emoji_folded_hands emoji_folded_hands,29,22.0
0,0,yaelahh yang boros ga harus alis tebal semua itu tergantung orang masing pola pikir orang pun beda jadi jagan kamu buat patokan alis tebal boros,25,22.0
0,0,bio vilmei b aja bio ria ricis do ain aja bio sule sehat selalu bio aleh udah mandi? bio aichan sehat bahagia kaya raya bio garena mau saingan? sorry beda kelass nih biar ga bolak balik,36,22.0
0,0,jadi gini mas menurut saya ini menurut saya lho gak tau kalo menurut orang lain karena orng lain tidak sama dengan saya jadi ini menurut saya aja bukan menurut orang lain karena ini asli dari pemikiran saya aja ya jadi pemikiran saya tidak sama dengan pemikiran orang lain kalo pemikiran saya sama dengan orang lain berarti orang lain berfikir sama dengan saya ya kan jadi ya gitu lah bahwa fikiran saya tidak sama dengan orng lain apa yang orang lain fikirkan belum tentu sama dengan saya jangan di samakan ya saya berfikir begini belum tentu sama dengan orang lain ya iyalah ini kan menurut saya bukan menurut orang lain harus di garis bawahi bahwa ini cuma pemikiran saya sendiri karena menurut saya tidak ada yang perlu saya sampaikan jadi menurut saya saya akhiri pembahasan ini itu aja si menurut saya,140,22.0
0,0,gn liat org dri penampilan contoh ny org yg muka ny sprt org jahat blm tentu sifat hati ny jg jahat gt pun sebalik ny paham emoji_hand_with_fingers_splayed emoji_moai,28,22.0
0,0,jangan dlu berburuk sangka kerna itu semua tuhan yang atur hidup kita semua biar pun yg tiada alis sama semua ciptaan tuhan kawan jangan nilai semua orang,27,22.0
0,0,kalo menurut ak jngn melihat dari situ lihat lah dari sifat nya yng sesungguh nya dia juga mempunyai hati alis aku tebel karna aku ada keturunan dari kake aku yng krng arab jadi siapa tau dia juga punya keturunan kita juga hrus punya hti ksian mba nya maaf lancang krna emng kita juga hrus menjaga perasaan orng maaf skli lagi,60,22.0
0,0,tidak semua orang yang ber alis tebal itu jaat kadang ada yang ber alis tebal memiliki sifat yang baik jugaaa ingat setiap orang itu memiliki sifat masing2,27,22.0
0,0,alis alis ingat semua itu hadiah dari tuhan jadi jangan samakan fisik sama sifat dari sini faham kan sifat itu hanya kita yang ngatur jadi kalau fisik misal nya kyk alis masa kita tidak menghargai apa yang iya ciptakan,39,22.0
0,0,apakah kalian percaya? alis tebal sering dapat musibah atau duka kalau menurut saya maupun alis tipis alis tebal sekali bagi saya tidak masalah,23,22.0
0,0,klian knpa sih di bawa serius nama nya juga masih kecil konten tau konten ga?lagian kan bukan dia aja yg make foto pikir dong emoji_face_with_tears_of_joy,25,22.0
0,0,jangn bikin konten gini kita harus pikir gimna rasa nya jadi ini perempuan kalo diya di jadiin konten seperti ini pasti ga enak banget tolong kita harus pikir perasaan sesama ya emoji_smiling_face_with_halo,32,22.0
0,0,yaelah gak semua arti alis tebal itu sesuai dgn fakta orngnya ya jadi usahakan jgn terlalu dngn arti arti sprti itu cukup untuk pelajaran sja dan jangan terapkan arti itu untuk cwe yng ber alis tebal emoji_beaming_face_with_smiling_eyes emoji_folded_hands,38,22.0
0,0,sekolah mb nih pinter bener emoji_face_with_tears_of_joy emoji_crying_face emoji_smiling_face_with_halo emoji_smiling_face_with_hearts emoji_star-struck emoji_rolling_on_the_floor_laughing emoji_face_with_tears_of_joy emoji_crying_face emoji_smiling_face_with_hearts emoji_smiling_face_with_halo emoji_star-struck emoji_smiling_face_with_hearts emoji_crying_face emoji_face_with_tears_of_joy emoji_star-struck emoji_rolling_on_the_floor_laughing emoji_face_with_tears_of_joy emoji_crying_face emoji_smiling_face_with_halo emoji_rolling_on_the_floor_laughing emoji_crying_face emoji_rolling_on_the_floor_laughing emoji_crying_face emoji_crying_face emoji_face_with_tears_of_joy emoji_crying_face emoji_face_with_tears_of_joy emoji_smiling_face_with_halo emoji_smiling_face_with_halo emoji_smiling_face_with_halo emoji_crying_face emoji_crying_face emoji_crying_face emoji_crying_face,39,22.0
0,0,tidak semua alis tebal jahat dia mempunyai alis tebal karna dia di ciptakan oleh sang pencipta bukan keinginan nya jadi jangan saling menghina sesama umat,25,22.0
0,0,bio aleh udah mandi? bio ria ricis doa in aja bio sule sehat selalu bio fuji no bio vilmei b aja bio dwipa gak jelas bio ello paan sih nih biar gk mondar mandir,34,22.0
0,0,ingat kawan kita sebagai hamba allah tidak boleh menjelekkan orang walaupun dia pendosa contohlah nabi kita muhammad saw semoga kita di berikan pengampuan di dunia amin emoji_palms_up_together,27,22.0
0,0,plis lah jangan membuat postingan postingan yang menjatuhkan orang lain atau merendahkan orang lain belum tentu anda lebih baik dari orang yang anda rndahkan emangnya anda tau sifat orang orang yang ber alis tebal seperti apa atau jangan dulu lah orang orang yang ber alis tebal kamu sebutkan aja dulu gimana sifat mak yang anda pakai fotonya di posting anda ini maaf kalu saya lancang,65,22.0
0,0,kesalahan nya adalah 1 tidak semua wanita yang beralis tebal sifat nya seperti itu 2 lu masih kecil udah mau nikah aja 3 dia aja belum tentu mau nikah sama elu,31,22.0
0,0,setiap orang punya kekurangan dan di setiap kekurangan akan ada kelebihan jadi jangan lah engkau se akan tau semuanya atas dasar ilmu yg belum kamu ketahui lebih dalam annas h,30,22.0
0,0,mereka takut jika berbohong pada wanita yg beralih tebal karna amarah nya tak akan bisa ia kendalikan org alis tebal sangat baik tapi jangan di bohongi emoji_smiling_face,27,22.0
0,0,dia gak jahat dia gak baik dia gak egois dia egois tapi kenapa orang orang menilai nya dari alis mata bukan dari hati,23,22.0
0,0,dan kenapa dengan wanita alis tebal? apa karena arti alis tebal bagi wanita itu kau anggap sebelah mata? memang wanita dengan alis tebal gak berhak bahagia seperti wanita pada umumnya? memangnya apa,32,22.0
0,0,nih bocil cuma ikut trend doang arti gak tau tapi menurut ak si alis tebal itu anugrah dari allah klo berdasar kan sifat itu tergantung masing gak semua berdasar kan alis atau anggota tubuh yg lain jadi jngn buat trend kek gini orang yg lu buat trend ini masih hidup lohh kasihan dia lu buat tren gitu mulu,58,22.0
0,0,kita harus brsukur kana kita tak selamanya di dunia jaga lah adab halis tebal belom tentu jahat jadi jangan nilai dari halis nilai lah dari adab bkti nya hals tips ada aja yang gak di kerudung,36,22.0
0,0,gini suban abinahtil kalau memeng alis tebak kejam knpaa kaka saya alis tebal tidak pernah mambuat kejam atau perselingkuhan kepada suaminya dia skrngg sdhhh tauu mna yg tidak benar dan benar emoji_pleading_face,32,22.0
0,0,tapi kalok di pripun jawa arti alis tebal menandakan positif memiliki karakter yang kuat penyayang sabar semangat tolong di koreksi lagi jikaa ada salh kata mohon di maafkan emoji_folded_hands,29,22.0
0,0,klau menurut sya arti dri alis tebal adalah mereka yg selalu terlihat menggoda dan boros dan jga di satu sisi mereka penyayang itupun bukan hanya satu perempuan yg alis tebal semua perempuan kyk gitu,34,22.0
0,0,bg seikhlas nya saja bg mau spin enjel merah id 1175670077 kata kata janganlah meminta minta yang tidak pasti kepada seseorang sesungguhnya tempat meminta terbaik adalah allah swt smoga ad org baik,32,22.0
0,0,asal anda tau ya alis tebal belum tentu jahat alis tebal orang itu pun dari allah asal anda tau gak mukin orang yang beralis tebal di buat buat,28,22.0
0,0,aku punya besty dia alisnya tebel malahan dia kalo ada masalah atau apa selalu diam malahan aku greget kalo denger dia di apain atau apa tapi dia sangat baik tida semua yg alis tebal gitu de,36,22.0
0,0,astonish astonish astonish astonish astonish astonish astonish astonish astonish astonish emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_slightly_smiling_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face emoji_relieved_face,60,22.0
0,0,alis tebal itu kalo gak salah tuh karena dia laki laki jadi di tutup biar nggak di kira laki laki mapp kalo salah,23,22.0
0,0,sadar ga dengan bilang aceh merdeka akan ada perpecahan? semuanya daerah wajib sejahtera tapi bukan dengan melepaskan diri dari nkri ayolah jangan bangun narasi yg memicu perpecahan,27,22.0
0,0,real sih kka aku asli medan nah skrg nikah sma org aceh dan tau sejarah asli yg tdk prnah dibahas di bku sejarah memnag pemerintah sejahat itu kak emoji_loudly_crying_face emoji_loudly_crying_face aceh paaling dendam smaa pemerintahan bu mega krna pd masa itu pembantaiaan dideepan mata emoji_loudly_crying_face dan aslinya aceh dlu punya megara sndri daan punya kerajaan tp krna ir soekarno minta bantuan kpd raja di aceh jdinyaa masuk negara indonesia,69,22.0
0,0,kak sama kaya dipapua emoji_loudly_crying_face dimana pembantaian dan pembunuhan terus terjadi alam kami menangis banyak pasukan militer dikirim ke papua emoji_loudly_crying_face benar menyedihkan,23,22.0
0,0,kalau sampai sekarang itu yg di daerah pedalaman daerah konflik masih sering genjata senjata ituu pun yg diketahui media belum lgi yg tdk diketahui emoji_sneezing_face,25,22.0
0,0,aku juga sempat berpikir seperti itu semakin kupikirkan semakin tidak ada harapan budaya sumber alam berserta keindahan negeri ini akan segera hilang oleh para oknum yang tidak bertanggung jawab kita sudah tidak ada harapan lagi kita protes pun percuma,39,22.0
0,0,bahkan nih yah aceh itu penghasil minyak dan gas terbesar tp terus dikeruk tp rakyat tetap byaak yg kelaparan tp syukurnya org aceh suka sekali saling behu membahu mknya jrg org mengemis dan kelaparan,34,22.0
0,0,pas sunami palu mereka semua simpati sunami aceh mereka ngolok padahal sama bencana tapi perlakuan orang terhadap aceh berbeda dan sekarang mereka tau kenapa aceh begitu aceh itu cuma ingin hidup adil,32,22.0
0,0,jika jawa hama apa beda nya dengan anda diciptakan dari tuhan yang sama berpijak di bumi yg sama memiliki bagian tubuh yang sama jngn suka menjelekkan sesuatu yg diciptakan oleh tuhan ingat bumi ini tempat nabi ada di hukum,39,22.0
0,0,pernah dgr cerita suami saya di suatu acara jumpa dijakarta semua berkumpul dari setiap daerah berbicaralah suami saya dgn seorang dari papua diakhir pembicaraan ditanya nya bapak dari mana? suami saya jawab saya dari aceh spontan bapak dari papua itu jawab waaahh kita bersaudara lgsg dipelukanya sepertii senang dan terharu kenalan sama suami saya skrg saya paham yg dirasakan bapak itu emoji_face_holding_back_tears,62,22.0
0,0,iyakan tp ntah kenapa saya sendiri kalo liat orang papua juga senang gtu selalu mikir orang ini emang orang baik papua n aceh emang ada chemistry nyaa emoji_fire,28,22.0
0,0,yang sebenar nya rakyat aceh ingin kan hanya keadilan dan kesejahteraan masyarakat dan gak harus merdeka asal adil dalam rangka apa pun karna situasi selalu begini lah yang mmbuat mereka rakyat aceh ingin merdeka emoji_pleading_face,35,22.0
0,0,nyoe aceh merdeka kira2 so yg jet kepemimpin bg sebab mita pemimpin yg betoi2 memimpin secara adil dan mau mensejahterakan rakyat jih susah ta mita bg asai ka tro prut yg laen hom menan keh kira2 emoji_rolling_on_the_floor_laughing emoji_rolling_on_the_floor_laughing emoji_rolling_on_the_floor_laughing sebab lon nyoe pah yg bakalan jet kepemimpin atek akan ikut serta nyoe jadeh prang lom emoji_beaming_face_with_smiling_eyes emoji_beaming_face_with_smiling_eyes emoji_beaming_face_with_smiling_eyes,58,22.0
0,0,ini betul betul kemerdekaan bagi tanah kita bukan hanya omong belaka jangan setelah dipedulikan oleh pusat kita duduk seperti biasa lagi ini namanya tindakan yang sia sia,27,22.0
